AGEP,HINCP,TEN,SPORDER,PWGTP,WGTP,PUMA,state,puma_int
80,215200,2,1,14,15,04114,36,4114
66,218000,1,1,26,26,04010,36,4010
66,37200,1,1,5,6,04004,36,4004
70,371500,2,1,16,16,03805,36,3805
65,72400,2,1,16,16,04110,36,4110
79,35200,1,1,8,8,04105,36,4105
67,25000,1,1,38,38,04112,36,4112
78,83700,1,1,19,20,03901,36,3901
83,6300,2,1,16,16,04016,36,4016
66,65500,1,1,14,14,03902,36,3902
79,122600,2,1,16,17,04105,36,4105
94,25000,2,1,26,26,03808,36,3808
74,46000,2,1,22,22,04017,36,4017
70,29200,1,1,18,18,04108,36,4108
67,51600,2,1,19,19,04002,36,4002
88,17800,2,1,4,4,04104,36,4104
74,28000,2,1,12,13,03703,36,3703
74,34800,2,1,13,13,04103,36,4103
65,54000,1,1,13,12,04103,36,4103
69,47000,2,1,10,10,04017,36,4017
82,58300,2,1,15,16,03810,36,3810
71,151600,1,1,20,20,04009,36,4009
86,12200,2,1,23,22,04004,36,4004
76,2900,2,1,14,14,03704,36,3704
84,12000,1,1,13,13,03903,36,3903
75,55000,2,1,15,15,04013,36,4013
77,12000,2,1,19,19,03701,36,3701
80,5900,2,1,11,11,04015,36,4015
80,16800,2,1,22,22,04009,36,4009
78,14600,2,1,12,12,04114,36,4114
73,12000,2,1,18,17,04016,36,4016
67,71000,1,1,14,14,03901,36,3901
74,61000,2,1,8,9,04010,36,4010
75,0,1,1,21,21,03806,36,3806
85,35100,2,1,8,8,04004,36,4004
82,96990,2,1,25,24,03806,36,3806
73,43400,2,1,14,14,04009,36,4009
78,79000,2,1,18,17,04105,36,4105
65,22600,2,1,22,21,04108,36,4108
70,0,1,1,9,9,03903,36,3903
81,86800,2,1,19,19,03704,36,3704
66,87000,2,1,12,12,04114,36,4114
67,189700,1,1,15,15,04112,36,4112
73,49200,2,1,12,11,03709,36,3709
79,79200,2,1,11,11,04106,36,4106
72,8400,1,1,53,53,04106,36,4106
80,978000,2,1,18,18,03805,36,3805
80,13500,2,1,17,17,03902,36,3902
94,64400,2,1,19,20,04104,36,4104
81,38500,2,1,9,8,04013,36,4013
66,36900,2,1,16,16,04005,36,4005
82,20500,2,1,60,60,04103,36,4103
68,43800,1,1,57,57,04109,36,4109
79,59800,1,1,18,18,04105,36,4105
69,74700,1,1,13,13,04106,36,4106
94,25500,2,1,13,13,03701,36,3701
66,203200,2,1,21,21,04110,36,4110
79,67200,2,1,50,50,04103,36,4103
81,37300,2,1,16,15,04016,36,4016
65,75600,1,1,7,8,04013,36,4013
79,44700,1,1,25,25,03805,36,3805
79,39000,1,1,34,35,04004,36,4004
70,68000,2,1,12,12,04102,36,4102
86,79410,2,1,15,15,04103,36,4103
69,140500,1,1,35,35,04103,36,4103
67,74550,2,1,18,18,04017,36,4017
76,173800,1,1,2,3,04102,36,4102
70,20600,1,1,14,14,04112,36,4112
77,8900,1,1,17,17,04105,36,4105
76,20900,1,1,13,13,03709,36,3709
77,44500,2,1,16,17,04018,36,4018
81,15000,2,1,22,22,03806,36,3806
76,49880,2,1,10,10,04103,36,4103
68,57300,1,1,13,12,04010,36,4010
82,26700,1,1,18,18,03902,36,3902
71,182600,1,1,3,3,03901,36,3901
67,20800,1,1,42,42,04017,36,4017
65,134250,2,1,10,10,04103,36,4103
84,2100,2,1,37,37,03903,36,3903
67,44800,1,1,29,30,04013,36,4013
66,39400,1,1,31,30,04009,36,4009
65,51400,1,1,19,20,04103,36,4103
85,32100,2,1,12,12,04110,36,4110
87,13500,2,1,13,13,04016,36,4016
77,4300,2,1,18,18,03703,36,3703
82,22300,2,1,15,15,04016,36,4016
76,68400,1,1,15,15,03703,36,3703
70,53900,2,1,28,28,04009,36,4009
67,18204,2,1,3,3,03701,36,3701
68,123000,1,1,14,14,04010,36,4010
82,7200,1,1,51,51,04009,36,4009
69,258400,1,1,21,21,04017,36,4017
71,67200,2,1,16,16,04108,36,4108
70,134000,2,1,12,12,04108,36,4108
68,79800,1,1,38,38,04009,36,4009
66,177000,1,1,20,19,03806,36,3806
88,29200,2,1,14,13,04013,36,4013
74,79600,2,1,18,18,04106,36,4106
72,56600,1,1,10,11,04015,36,4015
78,243000,2,1,20,20,03805,36,3805
77,51900,2,1,5,5,04112,36,4112
84,40300,2,1,10,10,04110,36,4110
74,73700,2,1,34,34,03707,36,3707
70,24000,2,1,22,22,03808,36,3808
81,23100,2,1,26,26,04105,36,4105
86,27000,2,1,18,18,03805,36,3805
88,11500,2,1,13,13,04110,36,4110
70,210000,2,1,19,18,04017,36,4017
78,156000,2,1,17,18,03709,36,3709
78,27700,1,1,13,13,03902,36,3902
70,22800,1,1,20,20,04113,36,4113
76,26100,1,1,20,21,03806,36,3806
88,18400,2,1,19,18,04104,36,4104
74,35800,1,1,9,9,04105,36,4105
66,62500,2,1,2,2,04017,36,4017
70,60530,1,1,9,10,04016,36,4016
66,13000,2,1,36,36,03902,36,3902
70,19300,2,1,13,13,04017,36,4017
74,23500,2,1,14,13,03704,36,3704
66,123900,1,1,12,13,03804,36,3804
67,45000,2,1,15,15,03806,36,3806
94,27100,2,1,17,17,04104,36,4104
86,11400,1,1,11,11,04016,36,4016
81,35100,2,1,3,2,03704,36,3704
69,51600,2,1,15,16,04111,36,4111
82,194900,2,1,19,19,04007,36,4007
68,127900,1,1,12,13,03902,36,3902
69,223500,2,1,19,19,04101,36,4101
68,52100,1,1,25,25,04110,36,4110
70,29500,1,1,14,13,04110,36,4110
85,0,1,1,31,31,03901,36,3901
71,40900,2,1,11,12,04016,36,4016
69,52580,2,1,13,13,03702,36,3702
70,30000,2,1,21,21,04001,36,4001
79,50400,2,1,23,24,03902,36,3902
75,534000,2,1,14,14,03805,36,3805
66,162000,2,1,14,15,04005,36,4005
77,44350,2,1,15,16,04106,36,4106
88,15800,2,1,15,15,04016,36,4016
72,92600,2,1,14,14,04104,36,4104
75,138400,2,1,15,15,03901,36,3901
94,25100,2,1,15,14,04106,36,4106
94,40300,2,1,75,75,04104,36,4104
67,71700,2,1,15,14,04013,36,4013
73,0,2,1,13,14,03708,36,3708
78,8600,1,1,22,22,04005,36,4005
68,25000,2,1,16,16,04110,36,4110
83,24500,2,1,14,14,04001,36,4001
88,37200,2,1,13,12,04110,36,4110
69,247200,2,1,18,18,03805,36,3805
69,19800,1,1,23,23,03703,36,3703
78,121600,1,1,3,3,04114,36,4114
75,62000,2,1,45,44,03809,36,3809
77,55000,2,1,19,19,03805,36,3805
67,46500,2,1,19,19,04103,36,4103
71,50000,2,1,10,10,04103,36,4103
87,66300,2,1,15,14,04103,36,4103
73,26850,2,1,17,17,04113,36,4113
69,151700,2,1,16,15,04105,36,4105
87,20800,2,1,10,10,04106,36,4106
79,25000,2,1,16,16,04010,36,4010
76,139400,2,1,16,16,04111,36,4111
87,30000,2,1,14,14,04016,36,4016
75,93300,1,1,1,1,04008,36,4008
80,33500,2,1,16,16,04110,36,4110
82,55500,2,1,9,9,04009,36,4009
72,133300,1,1,39,39,04106,36,4106
82,55700,2,1,13,13,04104,36,4104
80,46400,1,1,18,18,03802,36,3802
68,35800,2,1,5,5,04102,36,4102
80,33500,2,1,19,19,03701,36,3701
81,26000,2,1,18,19,04107,36,4107
80,6700,2,1,19,18,04104,36,4104
67,69500,1,1,13,13,04008,36,4008
67,18100,1,1,17,17,04101,36,4101
70,101300,1,1,19,19,03702,36,3702
73,69000,2,1,11,11,04001,36,4001
81,59704,1,1,17,16,04011,36,4011
68,85230,2,1,24,24,03805,36,3805
67,41200,2,1,13,12,04009,36,4009
83,22000,2,1,14,13,04101,36,4101
74,109320,1,1,12,11,03903,36,3903
85,45500,2,1,12,12,04016,36,4016
89,266000,2,1,11,11,04009,36,4009
73,136000,1,1,24,23,03806,36,3806
78,24000,2,1,14,14,04110,36,4110
76,207270,2,1,12,12,03801,36,3801
81,135700,2,1,15,15,03903,36,3903
87,32100,2,1,18,18,04114,36,4114
88,75300,1,1,16,16,04017,36,4017
90,37200,2,1,11,11,04103,36,4103
76,102800,2,1,14,14,04003,36,4003
86,13500,1,1,40,40,04110,36,4110
75,61940,1,1,10,11,04113,36,4113
65,58800,2,1,45,45,04113,36,4113
71,5800,1,1,15,16,04105,36,4105
69,14900,1,1,15,16,04104,36,4104
66,29600,1,1,18,18,03701,36,3701
94,36700,2,1,20,20,04103,36,4103
89,38200,1,1,13,13,04105,36,4105
81,34100,2,1,19,19,03703,36,3703
67,47750,2,1,7,7,03903,36,3903
77,86500,1,1,7,7,04106,36,4106
83,213000,1,1,19,19,03810,36,3810
78,27804,2,1,23,22,03901,36,3901
69,35600,2,1,8,8,03703,36,3703
80,22800,1,1,12,13,04108,36,4108
77,20400,2,1,12,12,04106,36,4106
70,106000,2,1,32,32,03707,36,3707
86,13800,2,1,15,15,04006,36,4006
84,49000,1,1,14,14,04105,36,4105
68,536100,2,1,17,18,03701,36,3701
69,171000,1,1,37,37,03803,36,3803
72,111000,1,1,17,17,04101,36,4101
84,12000,2,1,14,14,04103,36,4103
69,136800,2,1,56,55,04105,36,4105
73,53100,1,1,38,38,04007,36,4007
69,791100,2,1,20,20,03808,36,3808
65,49600,2,1,24,24,04103,36,4103
72,31200,2,1,7,7,04016,36,4016
80,38100,2,1,11,11,04107,36,4107
84,81200,1,1,10,10,04105,36,4105
66,42400,2,1,55,55,04013,36,4013
68,119400,1,1,19,18,03807,36,3807
90,48300,2,1,14,15,04102,36,4102
68,25900,2,1,25,24,04017,36,4017
66,131900,2,1,15,15,04009,36,4009
76,80880,2,1,17,16,04108,36,4108
72,107200,2,1,10,10,04017,36,4017
82,42000,2,1,21,21,04014,36,4014
80,16050,2,1,15,15,04013,36,4013
77,27100,2,1,3,3,04007,36,4007
87,69000,2,1,9,9,04112,36,4112
74,42700,1,1,18,18,04007,36,4007
72,0,2,1,15,14,03704,36,3704
77,7300,1,1,23,22,03705,36,3705
66,147900,1,1,12,13,03902,36,3902
94,70700,2,1,23,23,03903,36,3903
73,127400,2,1,13,13,04112,36,4112
94,49920,2,1,12,12,04013,36,4013
71,304000,1,1,15,15,03810,36,3810
71,34900,2,1,20,20,03709,36,3709
72,12300,2,1,20,20,03704,36,3704
65,150000,1,1,14,14,03810,36,3810
79,39500,2,1,14,14,03703,36,3703
65,145000,1,1,21,21,04106,36,4106
80,103610,2,1,15,15,04105,36,4105
70,36900,1,1,22,22,04104,36,4104
87,30000,1,1,19,19,03805,36,3805
74,28800,2,1,43,43,03703,36,3703
66,112100,1,1,10,9,04017,36,4017
81,12000,2,1,34,33,04110,36,4110
84,137970,2,1,19,20,04109,36,4109
70,45700,1,1,9,9,04106,36,4106
68,89300,2,1,16,16,03901,36,3901
69,50800,1,1,18,19,04009,36,4009
70,81090,1,1,19,19,03805,36,3805
71,142800,1,1,11,11,03903,36,3903
85,35000,2,1,18,19,04103,36,4103
77,38100,2,1,12,13,04009,36,4009
75,139600,1,1,44,45,04105,36,4105
68,119100,1,1,16,16,04013,36,4013
79,79700,2,1,14,14,03702,36,3702
68,32400,2,1,9,9,04007,36,4007
94,10340,2,1,13,13,04009,36,4009
80,268500,2,1,20,20,03805,36,3805
75,100000,2,1,56,57,03805,36,3805
73,17200,1,1,20,20,04101,36,4101
78,33700,2,1,16,16,04108,36,4108
85,30800,1,1,17,17,03805,36,3805
75,18600,2,1,16,15,04109,36,4109
66,130000,2,1,10,10,04013,36,4013
66,121000,2,1,26,26,04107,36,4107
75,19400,2,1,16,15,04103,36,4103
67,519200,1,1,20,21,03810,36,3810
66,30000,1,1,27,27,04113,36,4113
66,34660,2,1,18,18,04016,36,4016
79,27360,2,1,16,15,04110,36,4110
69,31400,1,1,15,15,04018,36,4018
89,38110,2,1,17,18,03903,36,3903
66,27600,1,1,39,39,04107,36,4107
75,95600,1,1,9,8,04009,36,4009
68,105400,1,1,20,20,04005,36,4005
73,24900,2,1,13,13,04016,36,4016
65,70000,1,1,24,24,04008,36,4008
80,244600,2,1,20,20,03807,36,3807
78,23000,2,1,6,5,04105,36,4105
67,67500,2,1,16,16,03809,36,3809
78,18800,1,1,26,26,04105,36,4105
65,0,1,1,44,44,04112,36,4112
67,9500,1,1,20,20,03809,36,3809
71,71000,2,1,15,15,03901,36,3901
72,108300,2,1,33,34,04003,36,4003
65,728000,2,1,30,29,03805,36,3805
76,31400,2,1,15,16,04102,36,4102
79,22000,2,1,71,71,04004,36,4004
76,12200,2,1,47,47,04101,36,4101
72,48800,2,1,13,13,04103,36,4103
72,18800,2,1,22,22,04107,36,4107
94,63300,2,1,12,12,04016,36,4016
73,72600,2,1,28,28,03709,36,3709
73,58300,2,1,19,19,03709,36,3709
65,148000,1,1,24,24,04112,36,4112
71,18500,2,1,12,12,03809,36,3809
75,76500,1,1,17,17,04003,36,4003
77,74880,2,1,15,15,03901,36,3901
72,56820,2,1,34,34,04104,36,4104
86,39000,2,1,11,10,04111,36,4111
80,22600,2,1,17,17,04103,36,4103
72,63000,2,1,8,9,04016,36,4016
68,35500,2,1,12,11,03901,36,3901
79,21824,2,1,14,15,04017,36,4017
67,73800,2,1,19,18,03902,36,3902
77,9600,2,1,14,14,04109,36,4109
75,194200,2,1,23,23,04103,36,4103
90,146200,2,1,20,21,04005,36,4005
65,34000,2,1,43,43,04017,36,4017
81,14000,2,1,25,26,04009,36,4009
77,176000,2,1,8,8,04108,36,4108
78,22420,2,1,42,42,04101,36,4101
81,45500,2,1,23,23,04010,36,4010
80,18600,2,1,11,11,03902,36,3902
69,42600,2,1,8,9,04006,36,4006
75,25000,1,1,17,17,04009,36,4009
82,124000,1,1,34,35,04006,36,4006
68,83600,2,1,46,46,04010,36,4010
82,21900,2,1,23,23,04103,36,4103
88,80100,2,1,19,19,03903,36,3903
68,186210,2,1,38,38,04101,36,4101
74,24000,1,1,15,15,04107,36,4107
71,83200,2,1,4,4,04013,36,4013
82,56000,2,1,21,20,04009,36,4009
87,15800,2,1,14,14,04113,36,4113
68,24900,1,1,18,18,04111,36,4111
71,9200,1,1,12,12,03810,36,3810
71,52100,2,1,53,53,04018,36,4018
94,21500,2,1,13,14,03902,36,3902
74,54400,2,1,13,14,04107,36,4107
76,25700,1,1,21,21,04009,36,4009
69,175500,1,1,15,14,03901,36,3901
70,19500,1,1,11,12,03902,36,3902
75,44000,2,1,74,74,04106,36,4106
76,44600,2,1,17,18,03809,36,3809
68,27500,2,1,17,17,03809,36,3809
77,50000,2,1,31,31,03810,36,3810
68,258300,1,1,12,11,03901,36,3901
82,18000,2,1,11,12,04110,36,4110
75,15900,1,1,27,27,04102,36,4102
65,93000,2,1,19,19,03703,36,3703
75,115400,2,1,18,18,04001,36,4001
72,68700,2,1,20,20,03808,36,3808
67,70000,1,1,46,47,04106,36,4106
88,38000,1,1,13,13,03701,36,3701
75,42400,2,1,26,26,04012,36,4012
70,50000,2,1,14,13,03705,36,3705
71,30000,2,1,15,15,04112,36,4112
65,380200,1,1,24,24,03805,36,3805
70,501200,2,1,17,17,03807,36,3807
71,28800,1,1,26,25,04013,36,4013
73,230000,2,1,19,19,03701,36,3701
78,48100,2,1,11,12,04103,36,4103
69,100000,1,1,4,4,04102,36,4102
88,53800,2,1,13,14,04101,36,4101
66,24800,2,1,45,44,04018,36,4018
68,47500,1,1,14,14,04010,36,4010
66,401600,2,1,17,17,04004,36,4004
81,130750,2,1,24,24,04103,36,4103
74,21800,2,1,14,13,04114,36,4114
94,39150,1,1,17,17,03806,36,3806
83,191600,2,1,15,15,03801,36,3801
78,30700,2,1,34,34,04103,36,4103
66,36880,2,1,11,12,03902,36,3902
86,20800,1,1,19,20,03901,36,3901
67,116000,2,1,3,3,03701,36,3701
76,47300,2,1,22,22,03902,36,3902
77,80100,1,1,13,13,03806,36,3806
85,39900,1,1,18,18,03902,36,3902
65,40900,1,1,29,29,04110,36,4110
68,60820,2,1,27,27,04112,36,4112
68,119700,2,1,11,11,03704,36,3704
87,20500,2,1,19,20,03703,36,3703
85,272000,2,1,4,4,04112,36,4112
82,118200,2,1,16,15,04110,36,4110
75,60600,2,1,5,4,04016,36,4016
76,62000,2,1,16,16,04112,36,4112
67,69604,2,1,15,16,03803,36,3803
82,2700,2,1,13,14,03703,36,3703
84,17000,2,1,19,19,04111,36,4111
69,61900,1,1,16,16,03902,36,3902
78,41000,2,1,11,11,04104,36,4104
68,56000,1,1,18,18,03808,36,3808
66,113600,1,1,52,52,03703,36,3703
69,58600,2,1,12,11,03902,36,3902
94,17900,2,1,17,17,04106,36,4106
72,63100,1,1,16,16,04110,36,4110
79,256000,1,1,13,13,03808,36,3808
82,81550,2,1,13,13,03903,36,3903
76,32000,2,1,23,23,03806,36,3806
71,49700,1,1,18,18,03902,36,3902
80,26000,2,1,17,17,04103,36,4103
77,38800,2,1,16,17,04016,36,4016
88,22800,2,1,21,21,03702,36,3702
81,138800,2,1,24,24,04106,36,4106
70,4800,2,1,27,27,04010,36,4010
66,408000,2,1,15,14,04109,36,4109
78,23800,2,1,20,20,03903,36,3903
77,13900,2,1,25,25,04102,36,4102
73,85800,2,1,21,21,03703,36,3703
71,77050,2,1,20,20,04108,36,4108
89,21800,2,1,18,18,04103,36,4103
65,5800,1,1,21,21,03810,36,3810
76,28120,2,1,11,12,04102,36,4102
70,91200,1,1,23,23,04113,36,4113
68,30000,2,1,21,21,04112,36,4112
78,76900,2,1,16,16,04105,36,4105
94,40300,1,1,38,37,04110,36,4110
80,97000,2,1,27,28,03810,36,3810
76,136700,1,1,24,25,04010,36,4010
85,72400,1,1,10,10,04113,36,4113
87,154800,2,1,24,24,04108,36,4108
72,97500,1,1,38,38,03702,36,3702
73,60300,2,1,8,8,04017,36,4017
77,15000,2,1,12,12,04014,36,4014
78,7000,2,1,31,30,03805,36,3805
78,60800,2,1,10,10,04018,36,4018
71,90900,2,1,21,21,03805,36,3805
89,8800,2,1,16,16,04102,36,4102
68,20000,1,1,18,18,03805,36,3805
67,29400,2,1,13,12,04104,36,4104
68,21600,2,1,16,15,04010,36,4010
74,43600,2,1,12,11,04017,36,4017
71,20200,2,1,16,15,03810,36,3810
94,43200,1,1,12,11,04106,36,4106
82,56000,2,1,18,19,03808,36,3808
67,20800,1,1,15,15,04016,36,4016
65,23600,2,1,11,11,03903,36,3903
80,34700,2,1,15,15,04103,36,4103
72,48000,1,1,7,7,04009,36,4009
66,157000,1,1,17,16,04009,36,4009
79,33850,2,1,10,10,04111,36,4111
85,32000,2,1,13,13,04105,36,4105
89,37100,1,1,18,18,03808,36,3808
81,11100,2,1,11,11,03702,36,3702
72,39100,2,1,14,14,04101,36,4101
86,22400,2,1,10,11,04110,36,4110
81,21600,2,1,16,16,04018,36,4018
66,11500,2,1,17,16,04106,36,4106
75,24600,1,1,13,13,03709,36,3709
78,60000,1,1,13,12,03902,36,3902
81,79700,2,1,20,20,03703,36,3703
65,87200,1,1,28,29,03901,36,3901
85,81000,2,1,13,14,04112,36,4112
74,32200,2,1,24,24,03702,36,3702
86,8400,2,1,13,13,04001,36,4001
86,493200,2,1,13,14,04104,36,4104
83,66000,2,1,12,12,04109,36,4109
80,191400,1,1,24,24,04104,36,4104
67,48800,2,1,10,10,04014,36,4014
68,75200,2,1,44,43,04112,36,4112
77,45400,2,1,11,11,04110,36,4110
80,14000,2,1,8,8,04104,36,4104
67,182900,1,1,13,14,04105,36,4105
76,28300,2,1,16,15,04016,36,4016
74,37000,2,1,18,18,04018,36,4018
66,77000,2,1,16,16,03709,36,3709
77,76980,2,1,25,26,04015,36,4015
71,16200,2,1,30,29,04009,36,4009
66,22300,2,1,12,12,03901,36,3901
83,31100,2,1,16,16,04113,36,4113
70,217100,1,1,10,10,04112,36,4112
82,33600,2,1,12,12,04014,36,4014
72,162000,2,1,11,11,04016,36,4016
77,66500,2,1,19,18,03807,36,3807
65,140600,1,1,7,7,03807,36,3807
69,41600,1,1,17,17,04112,36,4112
94,18000,2,1,19,19,03702,36,3702
86,21600,2,1,22,22,03805,36,3805
94,44900,2,1,15,14,04017,36,4017
70,153100,1,1,14,14,03903,36,3903
73,67900,2,1,25,25,03901,36,3901
66,122000,2,1,11,11,04112,36,4112
67,86200,2,1,13,12,04112,36,4112
84,10900,2,1,24,24,03806,36,3806
78,23200,2,1,7,7,04103,36,4103
83,45400,2,1,12,13,04016,36,4016
74,81100,2,1,12,12,03702,36,3702
67,36800,1,1,9,9,04106,36,4106
80,10900,1,1,30,30,04006,36,4006
81,38000,2,1,14,14,03709,36,3709
89,23700,2,1,18,18,03902,36,3902
77,35200,2,1,13,12,04106,36,4106
82,40000,2,1,18,18,04018,36,4018
71,18000,2,1,19,20,03901,36,3901
75,77500,1,1,21,20,04004,36,4004
80,26200,2,1,13,14,04101,36,4101
65,52000,2,1,46,47,03704,36,3704
73,84800,2,1,15,16,03902,36,3902
70,161050,1,1,20,20,03903,36,3903
88,22600,2,1,12,12,04108,36,4108
69,40000,1,1,13,13,03803,36,3803
73,151000,1,1,21,21,03805,36,3805
89,69700,2,1,19,19,03807,36,3807
73,77700,2,1,15,14,04101,36,4101
66,298620,1,1,17,18,04005,36,4005
71,199200,1,1,14,13,03701,36,3701
70,35400,2,1,17,18,03801,36,3801
70,36700,2,1,18,17,04005,36,4005
74,53400,2,1,13,13,03901,36,3901
75,118200,2,1,16,15,04113,36,4113
80,564000,2,1,59,59,04009,36,4009
67,38500,2,1,34,34,04014,36,4014
72,18000,1,1,12,11,04112,36,4112
68,637000,2,1,13,13,03805,36,3805
75,24000,2,1,46,46,03902,36,3902
67,43120,1,1,5,4,04105,36,4105
68,48400,2,1,19,18,03702,36,3702
69,20000,1,1,7,7,04112,36,4112
65,28800,2,1,20,20,04007,36,4007
94,38000,2,1,40,40,04001,36,4001
83,55700,2,1,14,15,04111,36,4111
87,21200,2,1,19,20,03903,36,3903
72,21700,2,1,16,16,03701,36,3701
76,48200,1,1,13,14,03703,36,3703
71,49600,2,1,39,40,04017,36,4017
67,18200,1,1,22,22,03808,36,3808
79,19000,2,1,14,14,04113,36,4113
66,136400,1,1,23,24,03903,36,3903
79,14850,2,1,28,27,04017,36,4017
66,70800,2,1,18,18,03901,36,3901
67,249000,2,1,23,22,03805,36,3805
66,39200,2,1,30,30,04017,36,4017
71,580000,1,1,15,14,04008,36,4008
81,33800,2,1,12,13,04113,36,4113
88,21800,2,1,20,19,04102,36,4102
76,13050,2,1,16,16,04104,36,4104
73,19000,1,1,13,13,03710,36,3710
74,13400,2,1,9,10,04016,36,4016
87,46820,2,1,14,13,04104,36,4104
65,56400,2,1,39,40,04101,36,4101
71,85800,1,1,15,15,04106,36,4106
68,225200,2,1,9,8,04108,36,4108
66,18900,1,1,10,10,04007,36,4007
79,28900,2,1,35,35,04110,36,4110
68,127100,2,1,15,15,03902,36,3902
70,47900,2,1,12,12,04103,36,4103
73,25200,2,1,12,12,03703,36,3703
76,257200,1,1,21,21,03903,36,3903
78,99000,2,1,16,16,04105,36,4105
69,27800,2,1,28,29,04109,36,4109
68,87100,2,1,7,7,04101,36,4101
77,38500,1,1,12,12,04015,36,4015
76,36000,2,1,32,32,04007,36,4007
74,44100,1,1,15,15,04105,36,4105
71,22000,2,1,14,13,04012,36,4012
68,10100,1,1,18,18,04011,36,4011
86,40000,2,1,33,34,04107,36,4107
66,48600,1,1,21,21,03901,36,3901
70,128200,1,1,20,20,04004,36,4004
75,80904,2,1,11,12,03702,36,3702
85,322000,2,1,11,11,04108,36,4108
77,82990,2,1,12,11,03704,36,3704
75,15600,1,1,12,12,03901,36,3901
65,29300,2,1,23,23,04004,36,4004
68,499200,2,1,22,23,03810,36,3810
70,98300,2,1,10,10,04005,36,4005
74,217800,2,1,11,11,04014,36,4014
90,35900,2,1,20,20,03805,36,3805
69,202000,2,1,24,25,03808,36,3808
85,55410,1,1,18,18,03805,36,3805
82,86260,1,1,15,15,04114,36,4114
84,44600,2,1,9,9,03704,36,3704
77,15300,2,1,12,12,04110,36,4110
74,9100,2,1,33,33,03802,36,3802
73,15330,2,1,69,69,03805,36,3805
74,44000,2,1,33,34,04109,36,4109
74,81600,1,1,42,42,03810,36,3810
69,55070,2,1,20,20,03702,36,3702
80,0,2,1,25,26,04103,36,4103
66,108000,1,1,21,21,03805,36,3805
75,126900,1,1,8,8,04105,36,4105
68,46500,1,1,3,3,04113,36,4113
65,24100,1,1,32,33,04007,36,4007
65,102000,1,1,14,14,03805,36,3805
83,70200,2,1,16,16,04108,36,4108
72,48000,2,1,21,21,04001,36,4001
94,45650,2,1,14,13,03809,36,3809
71,77100,2,1,24,25,04018,36,4018
72,32700,1,1,11,11,04104,36,4104
68,16200,2,1,20,20,04114,36,4114
80,20400,2,1,14,13,04012,36,4012
83,7200,1,1,18,17,04105,36,4105
73,11400,1,1,27,27,04006,36,4006
80,48300,2,1,22,21,03806,36,3806
88,25200,2,1,18,18,03808,36,3808
67,194500,1,1,19,18,03806,36,3806
88,13400,2,1,9,10,03705,36,3705
78,57600,1,1,17,17,04112,36,4112
73,65600,1,1,42,43,04010,36,4010
87,23650,2,1,14,15,04009,36,4009
72,134300,1,1,18,19,04112,36,4112
82,209900,1,1,21,21,04011,36,4011
80,95200,2,1,24,24,04015,36,4015
77,37600,1,1,11,10,04105,36,4105
83,22700,2,1,12,13,04106,36,4106
70,112500,2,1,26,26,03701,36,3701
67,49000,1,1,19,20,04102,36,4102
69,13200,2,1,13,13,04017,36,4017
65,83500,2,1,14,15,04110,36,4110
94,47500,2,1,15,15,03704,36,3704
84,27000,2,1,24,23,03903,36,3903
80,83700,1,1,29,28,04112,36,4112
76,97000,2,1,10,10,03701,36,3701
73,28100,1,1,20,20,04002,36,4002
88,23230,2,1,20,20,03808,36,3808
66,18500,1,1,15,15,04012,36,4012
73,27000,2,1,19,18,04018,36,4018
65,71000,1,1,14,14,04012,36,4012
66,381100,1,1,8,9,04004,36,4004
67,394000,1,1,18,18,03806,36,3806
78,136700,1,1,15,14,04010,36,4010
67,132050,2,1,12,11,03804,36,3804
69,30700,1,1,16,15,04104,36,4104
66,23200,2,1,29,28,04101,36,4101
83,25100,2,1,12,12,04009,36,4009
65,67600,1,1,17,17,04006,36,4006
72,10800,2,1,27,27,04016,36,4016
81,16400,1,1,39,38,04104,36,4104
68,27300,2,1,44,43,04018,36,4018
90,25690,2,1,14,14,04104,36,4104
70,62900,2,1,18,17,03806,36,3806
82,250000,2,1,18,18,03805,36,3805
78,42500,2,1,16,15,04103,36,4103
94,67920,2,1,12,12,04010,36,4010
79,55800,1,1,13,12,04008,36,4008
85,42210,2,1,32,32,04110,36,4110
74,89800,2,1,10,10,04110,36,4110
82,41400,2,1,14,14,04103,36,4103
77,26510,2,1,14,14,03702,36,3702
76,310300,2,1,34,34,04112,36,4112
66,67400,2,1,12,11,04103,36,4103
69,123100,1,1,11,11,04009,36,4009
77,61400,2,1,12,11,04114,36,4114
66,138800,2,1,11,11,04111,36,4111
66,107600,2,1,13,13,04005,36,4005
77,64570,2,1,18,18,03902,36,3902
67,26400,2,1,12,11,04110,36,4110
66,37310,2,1,14,14,03807,36,3807
69,104500,1,1,20,20,03902,36,3902
72,33100,1,1,37,37,04013,36,4013
75,32700,2,1,18,18,03808,36,3808
71,23800,2,1,14,14,04004,36,4004
69,8400,2,1,15,15,03806,36,3806
66,17600,2,1,15,15,04108,36,4108
76,186000,2,1,8,8,04013,36,4013
66,118800,2,1,32,33,03805,36,3805
66,91000,2,1,16,16,03702,36,3702
68,37300,2,1,26,26,04017,36,4017
68,46800,1,1,33,34,04013,36,4013
88,113250,2,1,22,21,03802,36,3802
79,60210,2,1,12,12,04103,36,4103
72,111200,1,1,11,11,03901,36,3901
79,18800,2,1,23,23,04106,36,4106
68,27000,2,1,20,20,04111,36,4111
83,74600,2,1,18,18,04103,36,4103
